,Unnamed: 0,Unnamed: 0.1,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
306,73888,2233,2016-02-11,24.40999984741211,23.51000022888184,23.989999771118164,23.79999923706055,333900.0,22.36957550048828,KMPR,Kemper Corporation,financials,-0.03643730761455222,-0.2638416984499091,-0.2995880059539813,0.42753313381787095,2.489028213166144,1.2621951219512195,0,0,0
307,99117,3214,2018-10-19,27.440000534057607,25.01000022888184,25.45000076293945,25.520000457763672,20330800.0,25.520000457763672,OZK,Bank OZK,financials,-0.26771874963741205,-0.2861538333492679,-0.3524486029796454,7.284421987694062,11.074355624183397,16.568959557552713,0,0,0
308,99118,3215,2018-10-20,26.399999618530273,25.25,25.8799991607666,25.440000534057607,6031600.0,25.440000534057607,OZK,Bank OZK,financials,-0.003134793192439811,-0.298400394052144,-0.3693604254380354,-0.7033269718850217,4.4314272850067535,3.235971627221013,0,0,0
309,99121,3218,2018-10-23,25.420000076293945,24.489999771118164,24.979999542236328,25.15999984741211,5395800.0,25.15999984741211,OZK,Bank OZK,financials,-0.011006316067904807,-0.3076499795881156,-0.3604473881590207,-0.10541149943630213,3.792007104795737,5.406031105306899,0,0,0
310,99122,3219,2018-10-24,25.5,24.209999084472656,25.5,24.229999542236328,2996200.0,24.229999542236328,OZK,Bank OZK,financials,-0.03696344637583293,-0.33488884602633784,-0.3840874568313286,-0.4447162607954335,2.356334714909824,2.5571649056155765,0,0,0
311,99123,3220,2018-10-25,25.20000076293945,24.25,24.420000076293945,24.86000061035156,2522900.0,24.86000061035156,OZK,Bank OZK,financials,0.02600086999659457,-0.2866570531183208,-0.3671079077666775,-0.1579667578933316,0.0280347174116784,2.659559036843632,1,0,0
312,102848,202,2010-07-21,10.970000267028807,9.350000381469727,10.970000267028807,9.369999885559082,1541000.0,8.899542808532715,PNFP,Pinnacle Financial Partners,financials,-0.2325962443665069,-0.33023587999600257,-0.26394342321295805,4.545160129543001,14.952380952380953,9.178335535006603,0,0,0
313,102849,203,2010-07-22,9.829999923706056,9.539999961853027,9.770000457763672,9.65999984741211,670200.0,9.174978256225586,PNFP,Pinnacle Financial Partners,financials,0.03094983622144665,-0.2753188370066846,-0.2278177721284073,-0.5650876054510059,4.497949138638229,1.6840208249899882,1,0,0
314,119277,587,2011-08-10,28.04999923706055,23.09000015258789,27.88999938964844,25.8799991607666,3993700.0,25.624164581298828,SF,Stifel Financial Corp,financials,-0.09510493651830333,-0.299404436305138,-0.2928961683136223,0.5043884431385843,3.9840259578185453,2.981754735792622,0,0,0
315,125727,583,2011-08-06,10.5,8.260000228881836,10.079999923706056,8.75,3885200.0,8.128750801086426,SNV,Synovus Financial Corp (GA),financials,-0.17218540656301196,-0.31693991308535663,-0.413145533900276,0.9010617996770562,1.4895552992438803,5.123246650906227,0,0,0
